DATAFLOW,LAST UPDATE,freq,unit,deg_urb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2015,8.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2016,6.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2017,5.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2018,4.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2019,3.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2020,4.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2021,5.0,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2022,4.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Netherlands,2023,4.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2006,13.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2007,9.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2008,6.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2009,7.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2010,9.1,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2011,9.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2012,9.1,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2013,9.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2014,7.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2015,6.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2016,5.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2017,4.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2018,3.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2019,2.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2020,3.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2021,3.1,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2022,2.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Poland,2023,2.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,1995,8.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,1996,8.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,1997,7.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,1998,5.9,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,1999,6.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2000,5.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2001,4.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2002,6.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2003,8.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2004,7.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2005,9.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2006,9.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2007,10.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2008,9.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2009,11.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2010,13.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2011,14.5,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2012,17.9,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2013,18.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2014,15.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2015,13.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2016,12.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2017,10.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2018,7.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2019,7.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2020,8.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2021,7.5,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2022,7.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Portugal,2023,7.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2009,7.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2010,8.4,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2011,8.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2012,7.4,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2013,8.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2014,7.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2015,6.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2016,4.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2017,3.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2018,3.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2019,2.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2020,3.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2021,2.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2022,2.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Romania,2023,1.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,1995,8.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,1996,8.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,1997,8.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,1998,7.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,1999,6.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2000,5.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2001,4.1,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2002,4.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2003,6.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2004,7.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2005,7.9,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2006,7.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2007,6.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2008,6.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2009,7.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2010,8.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2011,7.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2012,8.3,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2013,8.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2014,8.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2015,7.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2016,7.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2017,7.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2018,7.1,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2019,7.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2020,9.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2021,9.7,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2022,8.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Sweden,2023,8.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,1996,6.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2005,7.3,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2006,6.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2007,5.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2008,4.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2009,6.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2010,8.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2011,9.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2012,9.4,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2013,9.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2014,10.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2015,9.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2016,8.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2017,7.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2018,6.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2019,5.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2020,5.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2021,5.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2022,4.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovenia,2023,4.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2007,6.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2008,5.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2009,7.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2010,8.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2011,9.2,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2012,9.5,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2013,9.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2014,9.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2015,8.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2016,7.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2017,6.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2018,4.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2019,3.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2020,4.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2021,4.1,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2022,3.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Cities,From 15 to 74 years,Total,Slovakia,2023,3.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,1995,5.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,1996,5.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,1997,5.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,1998,5.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,1999,4.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2000,4.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2001,4.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2002,4.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2003,3.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2004,5.4,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2005,5.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2006,4.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2007,4.7,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2008,4.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2009,4.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2010,4.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2011,4.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2012,4.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2013,5.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2014,5.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2015,5.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2016,5.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2017,4.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2018,3.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2019,4.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2020,4.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2021,4.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2022,3.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Austria,2023,4.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,1995,10.7,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,1996,10.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,1997,10.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,1998,10.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,1999,7.8,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2000,7.0,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2001,5.2,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2002,5.9,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2003,6.2,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2004,6.6,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2005,7.2,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2006,6.8,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2007,6.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2008,5.1,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2009,5.3,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2010,5.5,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2011,4.7,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2012,5.5,b,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2013,6.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2014,6.4,,
ESTAT:LFST_R_URGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 15 to 74 years,Females,Belgium,2015,5.9,,
